subject,exp_type,experiment,session,localization,montage,tcs
LTP326,scalp,ltpFR2,15,0,0,0.658630963104004
LTP326,scalp,ltpFR2,16,0,0,0.6396879961085072
LTP326,scalp,ltpFR2,17,0,0,0.6453579466755192
LTP326,scalp,ltpFR2,18,0,0,0.6445005752370093
LTP326,scalp,ltpFR2,20,0,0,0.6583906719785658
LTP326,scalp,ltpFR2,21,0,0,0.6287177748442017
LTP326,scalp,ltpFR2,22,0,0,0.6343826767883888
LTP327,scalp,ltpFR2,0,0,0,0.6971641169050492
LTP327,scalp,ltpFR2,1,0,0,0.7443510250524484
LTP327,scalp,ltpFR2,2,0,0,0.7643485397263934
LTP327,scalp,ltpFR2,3,0,0,0.8205502151753672
LTP327,scalp,ltpFR2,4,0,0,0.7958034721028241
LTP327,scalp,ltpFR2,5,0,0,0.8092386889657263
LTP327,scalp,ltpFR2,6,0,0,0.7821023514451658
LTP327,scalp,ltpFR2,7,0,0,0.7780074810680194
LTP327,scalp,ltpFR2,8,0,0,0.8106936485166448
LTP327,scalp,ltpFR2,9,0,0,0.7718624831628901
LTP327,scalp,ltpFR2,10,0,0,0.8011465360397411
LTP327,scalp,ltpFR2,11,0,0,0.7723937525396541
LTP327,scalp,ltpFR2,12,0,0,0.806708785291979
LTP327,scalp,ltpFR2,13,0,0,0.799704886839541
LTP327,scalp,ltpFR2,14,0,0,0.7832624570461859
LTP327,scalp,ltpFR2,15,0,0,0.7907275892630014
LTP327,scalp,ltpFR2,16,0,0,0.7830490424607494
LTP327,scalp,ltpFR2,17,0,0,0.8135033698086627
LTP327,scalp,ltpFR2,18,0,0,0.7780589480772702
LTP327,scalp,ltpFR2,19,0,0,0.7882449884187356
LTP327,scalp,ltpFR2,20,0,0,0.7780431784634435
LTP327,scalp,ltpFR2,21,0,0,0.763336664376435
LTP327,scalp,ltpFR2,22,0,0,0.7714624624708813
LTP328,scalp,ltpFR2,0,0,0,0.8154917705085412
LTP328,scalp,ltpFR2,1,0,0,0.8331737385539347
LTP328,scalp,ltpFR2,2,0,0,0.843487584445307
LTP328,scalp,ltpFR2,3,0,0,0.8575278290125401
LTP328,scalp,ltpFR2,4,0,0,0.8508426526305204
LTP328,scalp,ltpFR2,5,0,0,0.8513868065604749
LTP328,scalp,ltpFR2,6,0,0,0.8774448109350831
LTP328,scalp,ltpFR2,7,0,0,0.8471055705499445
LTP328,scalp,ltpFR2,8,0,0,0.8608759661405833
LTP328,scalp,ltpFR2,9,0,0,0.87867974582992
LTP328,scalp,ltpFR2,10,0,0,0.8668636356472189
LTP328,scalp,ltpFR2,11,0,0,0.8628695041736294
LTP328,scalp,ltpFR2,12,0,0,0.893669692306554
LTP328,scalp,ltpFR2,13,0,0,0.9062817135476641
LTP328,scalp,ltpFR2,14,0,0,0.9119485486357153
LTP328,scalp,ltpFR2,15,0,0,0.8927970148292327
LTP328,scalp,ltpFR2,16,0,0,0.8910634980388613
LTP328,scalp,ltpFR2,17,0,0,0.8882316367748461
LTP328,scalp,ltpFR2,18,0,0,0.904925376533333
LTP328,scalp,ltpFR2,19,0,0,0.9008056667762364
LTP328,scalp,ltpFR2,20,0,0,0.9177359476873032
LTP328,scalp,ltpFR2,21,0,0,0.8875480900543643
LTP328,scalp,ltpFR2,22,0,0,0.8613537959748525
LTP329,scalp,ltpFR2,0,0,0,0.5583947918187082
LTP329,scalp,ltpFR2,1,0,0,0.549163532290475
LTP329,scalp,ltpFR2,2,0,0,0.6414681596346282
LTP329,scalp,ltpFR2,3,0,0,0.6148257521055239
LTP329,scalp,ltpFR2,4,0,0,0.6077768390631245
LTP329,scalp,ltpFR2,5,0,0,0.6110473931721678
LTP329,scalp,ltpFR2,6,0,0,0.6452054232014578
LTP329,scalp,ltpFR2,7,0,0,0.6125828252452229
LTP329,scalp,ltpFR2,8,0,0,0.6241817343333608
LTP329,scalp,ltpFR2,9,0,0,0.6386929052588962
LTP329,scalp,ltpFR2,10,0,0,0.6387068531796963
LTP329,scalp,ltpFR2,11,0,0,0.6261686843330402
LTP329,scalp,ltpFR2,12,0,0,0.5930424300711653
LTP329,scalp,ltpFR2,13,0,0,0.5879621909755632
LTP329,scalp,ltpFR2,14,0,0,0.5887736004882921
LTP329,scalp,ltpFR2,15,0,0,0.5661016417325956
LTP329,scalp,ltpFR2,16,0,0,0.6328581297734488
LTP329,scalp,ltpFR2,17,0,0,0.615626141093501
LTP329,scalp,ltpFR2,18,0,0,0.6186083344381692
LTP329,scalp,ltpFR2,19,0,0,0.6168269346289268
LTP329,scalp,ltpFR2,20,0,0,0.5431654720559734
LTP329,scalp,ltpFR2,21,0,0,0.6089290356608682
LTP329,scalp,ltpFR2,22,0,0,0.6288352613311101
LTP330,scalp,ltpFR2,0,0,0,0.5683676426292762
LTP330,scalp,ltpFR2,1,0,0,0.6339036913352708
LTP330,scalp,ltpFR2,2,0,0,0.6076150529466294
LTP330,scalp,ltpFR2,3,0,0,0.5935011569091336
LTP330,scalp,ltpFR2,4,0,0,0.63434265302794
LTP330,scalp,ltpFR2,5,0,0,0.623746657765998
LTP330,scalp,ltpFR2,6,0,0,0.6203107833728727
LTP330,scalp,ltpFR2,7,0,0,0.6109198495416855
LTP330,scalp,ltpFR2,8,0,0,0.5829758002864537
LTP330,scalp,ltpFR2,9,0,0,0.6178127073184205
LTP330,scalp,ltpFR2,10,0,0,0.603101612889725
LTP330,scalp,ltpFR2,11,0,0,0.603851690111919
LTP330,scalp,ltpFR2,12,0,0,0.6177905440392625
LTP330,scalp,ltpFR2,13,0,0,0.647683608361901
LTP330,scalp,ltpFR2,14,0,0,0.5974696015036548
LTP330,scalp,ltpFR2,15,0,0,0.6008972655242547
LTP330,scalp,ltpFR2,16,0,0,0.6218117697316329
LTP330,scalp,ltpFR2,17,0,0,0.643955877576431
LTP330,scalp,ltpFR2,18,0,0,0.6294587099432075
LTP330,scalp,ltpFR2,19,0,0,0.5923402544905296
LTP330,scalp,ltpFR2,20,0,0,0.6212330385659502
LTP330,scalp,ltpFR2,21,0,0,0.6343935047813104
LTP330,scalp,ltpFR2,22,0,0,0.6665205070989126
LTP331,scalp,ltpFR2,0,0,0,0.9314521724827056
LTP331,scalp,ltpFR2,1,0,0,0.9111527495429397
LTP331,scalp,ltpFR2,2,0,0,0.9077847508404252
LTP331,scalp,ltpFR2,3,0,0,0.9304028218021719
LTP331,scalp,ltpFR2,4,0,0,0.9204309484016074
LTP331,scalp,ltpFR2,5,0,0,0.9127214706858419
LTP331,scalp,ltpFR2,6,0,0,0.9042894522479007
LTP331,scalp,ltpFR2,7,0,0,0.9038716642482902
LTP331,scalp,ltpFR2,8,0,0,0.8357698988798802
LTP331,scalp,ltpFR2,9,0,0,0.8589365090670761
LTP331,scalp,ltpFR2,10,0,0,0.867292110227338
LTP331,scalp,ltpFR2,11,0,0,0.887917600878438
LTP331,scalp,ltpFR2,12,0,0,0.8776177980720606
LTP331,scalp,ltpFR2,13,0,0,0.8440236596739245
LTP331,scalp,ltpFR2,14,0,0,0.8187643151475065
LTP331,scalp,ltpFR2,15,0,0,0.7871594854879576
LTP331,scalp,ltpFR2,16,0,0,0.7578109517376118
LTP331,scalp,ltpFR2,17,0,0,0.7725786762756957
LTP331,scalp,ltpFR2,18,0,0,0.8413911788063526
LTP331,scalp,ltpFR2,19,0,0,0.7769346534622441
LTP331,scalp,ltpFR2,20,0,0,0.833018412356639
LTP331,scalp,ltpFR2,21,0,0,0.8111224483274612
LTP331,scalp,ltpFR2,22,0,0,0.7688106317481278
LTP334,scalp,ltpFR2,0,0,0,0.6620137466315005
LTP334,scalp,ltpFR2,1,0,0,0.6712661869280323
LTP334,scalp,ltpFR2,2,0,0,0.6925239201556143
LTP334,scalp,ltpFR2,3,0,0,0.7007426113511319
LTP334,scalp,ltpFR2,4,0,0,0.688024298390269
LTP334,scalp,ltpFR2,5,0,0,0.6032699242387397
LTP334,scalp,ltpFR2,6,0,0,0.6909605300713944
LTP334,scalp,ltpFR2,7,0,0,0.6568996349983707
LTP334,scalp,ltpFR2,8,0,0,0.6367956826215665
LTP334,scalp,ltpFR2,9,0,0,0.6646046602658832
LTP334,scalp,ltpFR2,10,0,0,0.6652690711747548
LTP334,scalp,ltpFR2,11,0,0,0.7147915980300361
LTP334,scalp,ltpFR2,12,0,0,0.6543737689121379
LTP334,scalp,ltpFR2,13,0,0,0.6995692199123593
LTP334,scalp,ltpFR2,14,0,0,0.7326111358886656
LTP334,scalp,ltpFR2,15,0,0,0.6634253099729036
LTP334,scalp,ltpFR2,16,0,0,0.6895647298315248
LTP334,scalp,ltpFR2,17,0,0,0.7043162118219892
LTP334,scalp,ltpFR2,18,0,0,0.7230824037719413
LTP334,scalp,ltpFR2,19,0,0,0.6920326633066232
LTP334,scalp,ltpFR2,20,0,0,0.6887612752454051
LTP334,scalp,ltpFR2,21,0,0,0.700137718335927
LTP334,scalp,ltpFR2,22,0,0,0.7139683445985856
LTP336,scalp,ltpFR2,0,0,0,0.6037563593556744
LTP336,scalp,ltpFR2,1,0,0,0.6030123982730055
LTP336,scalp,ltpFR2,2,0,0,0.6279695953880885
LTP336,scalp,ltpFR2,3,0,0,0.673851162202523
LTP336,scalp,ltpFR2,4,0,0,0.7138287456677531
LTP336,scalp,ltpFR2,5,0,0,0.6465791248286082
LTP336,scalp,ltpFR2,6,0,0,0.688103473199743
LTP336,scalp,ltpFR2,7,0,0,0.7396034800946374
LTP336,scalp,ltpFR2,8,0,0,0.6837486391078754
LTP336,scalp,ltpFR2,9,0,0,0.7149184261827274
LTP336,scalp,ltpFR2,10,0,0,0.7309721085381359
LTP336,scalp,ltpFR2,11,0,0,0.6839287177238458
LTP336,scalp,ltpFR2,12,0,0,0.7604558842364687
LTP336,scalp,ltpFR2,17,0,0,0.7394641005299775
LTP336,scalp,ltpFR2,18,0,0,0.7995062362941909
LTP336,scalp,ltpFR2,19,0,0,0.6668979300249309
LTP336,scalp,ltpFR2,20,0,0,0.7934578437897044
LTP336,scalp,ltpFR2,21,0,0,0.7602946726721952
LTP336,scalp,ltpFR2,22,0,0,0.7812673915362374
LTP337,scalp,ltpFR2,0,0,0,0.7279902676123988
LTP337,scalp,ltpFR2,1,0,0,0.7089835258695478
LTP337,scalp,ltpFR2,2,0,0,0.6626243322039648
LTP337,scalp,ltpFR2,3,0,0,0.7280666370235739
LTP338,scalp,ltpFR2,0,0,0,0.6715671550182748
LTP338,scalp,ltpFR2,1,0,0,0.8511753317044716
LTP338,scalp,ltpFR2,2,0,0,0.7927625652289637
LTP338,scalp,ltpFR2,3,0,0,0.8013805058031432
LTP338,scalp,ltpFR2,4,0,0,0.7997100632211992
LTP338,scalp,ltpFR2,5,0,0,0.7928139088131155
LTP338,scalp,ltpFR2,6,0,0,0.8256228614903393
LTP338,scalp,ltpFR2,7,0,0,0.8293235372871764
LTP338,scalp,ltpFR2,8,0,0,0.8118424165300664
LTP338,scalp,ltpFR2,9,0,0,0.7837539161597934
LTP338,scalp,ltpFR2,10,0,0,0.8022432041222144
LTP338,scalp,ltpFR2,11,0,0,0.7596456663726707
LTP338,scalp,ltpFR2,14,0,0,0.7128382477858803
LTP338,scalp,ltpFR2,15,0,0,0.7348813690315628
LTP338,scalp,ltpFR2,16,0,0,0.8257715197693285
LTP338,scalp,ltpFR2,17,0,0,0.6717382773064647
LTP338,scalp,ltpFR2,18,0,0,0.7794209228498018
LTP338,scalp,ltpFR2,19,0,0,0.7018230341041795
LTP338,scalp,ltpFR2,20,0,0,0.760861896220633
LTP338,scalp,ltpFR2,21,0,0,0.7541953540125036
LTP338,scalp,ltpFR2,22,0,0,0.7607291445423767
LTP339,scalp,ltpFR2,0,0,0,0.5248148013369663
LTP339,scalp,ltpFR2,1,0,0,0.509533493951077
LTP339,scalp,ltpFR2,2,0,0,0.5209092749962749
LTP339,scalp,ltpFR2,3,0,0,0.7428858024156529
LTP339,scalp,ltpFR2,4,0,0,0.6126036243422445
LTP339,scalp,ltpFR2,5,0,0,0.6540701102678714
LTP339,scalp,ltpFR2,6,0,0,0.656991397234239
LTP339,scalp,ltpFR2,7,0,0,0.7804768804243852
LTP339,scalp,ltpFR2,8,0,0,0.5804203002501684
LTP339,scalp,ltpFR2,9,0,0,0.7007107995175064
LTP339,scalp,ltpFR2,10,0,0,0.7062496204854455
LTP339,scalp,ltpFR2,11,0,0,0.7378242215460635
LTP339,scalp,ltpFR2,12,0,0,0.7121157720277073
LTP339,scalp,ltpFR2,13,0,0,0.6765267766987484
LTP339,scalp,ltpFR2,14,0,0,0.691476317573593
LTP339,scalp,ltpFR2,15,0,0,0.7734454676311546
LTP339,scalp,ltpFR2,16,0,0,0.7657337291009313
LTP339,scalp,ltpFR2,17,0,0,0.7340636191460642
LTP339,scalp,ltpFR2,18,0,0,0.8528919981555333
LTP339,scalp,ltpFR2,19,0,0,0.7437313359306964
LTP339,scalp,ltpFR2,20,0,0,0.7903011640698622
LTP339,scalp,ltpFR2,21,0,0,0.8302238136720859
LTP339,scalp,ltpFR2,22,0,0,0.7883774955066091
LTP340,scalp,ltpFR2,0,0,0,0.6358468394853115
LTP340,scalp,ltpFR2,1,0,0,0.6870574540054117
LTP340,scalp,ltpFR2,2,0,0,0.7262827458360436
LTP340,scalp,ltpFR2,3,0,0,0.762481370828254
LTP340,scalp,ltpFR2,4,0,0,0.6726945048977677
LTP340,scalp,ltpFR2,5,0,0,0.7966871324716499
LTP340,scalp,ltpFR2,6,0,0,0.7930314789636035
LTP340,scalp,ltpFR2,7,0,0,0.7614611271099758
LTP340,scalp,ltpFR2,8,0,0,0.798042900750589
LTP340,scalp,ltpFR2,9,0,0,0.8033598110083444
LTP340,scalp,ltpFR2,10,0,0,0.8347094347362229
LTP340,scalp,ltpFR2,11,0,0,0.808043861311355
LTP340,scalp,ltpFR2,12,0,0,0.6369256080559716
LTP340,scalp,ltpFR2,13,0,0,0.7963320102761998
LTP340,scalp,ltpFR2,14,0,0,0.8146501419547085
LTP340,scalp,ltpFR2,15,0,0,0.8122157938705216
LTP340,scalp,ltpFR2,16,0,0,0.8619623524361012
LTP340,scalp,ltpFR2,17,0,0,0.8140346554870647
LTP340,scalp,ltpFR2,18,0,0,0.7452075257712513
LTP340,scalp,ltpFR2,19,0,0,0.9434320887445887
LTP340,scalp,ltpFR2,20,0,0,0.8615577440048166
LTP340,scalp,ltpFR2,21,0,0,0.8605697842999507
LTP340,scalp,ltpFR2,22,0,0,0.8372019537480064
LTP341,scalp,ltpFR2,0,0,0,0.6920577743282142
LTP341,scalp,ltpFR2,1,0,0,0.6902726932529677
LTP341,scalp,ltpFR2,2,0,0,0.7237290243252805
LTP341,scalp,ltpFR2,3,0,0,0.6985822057642496
LTP341,scalp,ltpFR2,4,0,0,0.7555046472987966
LTP341,scalp,ltpFR2,5,0,0,0.7499655286966224
LTP341,scalp,ltpFR2,6,0,0,0.7725054983248952
LTP341,scalp,ltpFR2,7,0,0,0.7382310602944192
LTP341,scalp,ltpFR2,8,0,0,0.7540540353446493
LTP341,scalp,ltpFR2,9,0,0,0.7522978908741563
LTP341,scalp,ltpFR2,10,0,0,0.7518795955575662
LTP341,scalp,ltpFR2,11,0,0,0.7536378938970311
LTP341,scalp,ltpFR2,12,0,0,0.8145777038851015
LTP341,scalp,ltpFR2,13,0,0,0.7469775789980874
LTP341,scalp,ltpFR2,14,0,0,0.7679387793252689
LTP341,scalp,ltpFR2,15,0,0,0.8104935553860994
LTP341,scalp,ltpFR2,16,0,0,0.7612890627946284
LTP341,scalp,ltpFR2,17,0,0,0.7809098015849174
LTP341,scalp,ltpFR2,18,0,0,0.7552260854175752
LTP341,scalp,ltpFR2,19,0,0,0.774434192067209
LTP341,scalp,ltpFR2,20,0,0,0.7983599896583202
LTP341,scalp,ltpFR2,21,0,0,0.7439552531840126
LTP341,scalp,ltpFR2,22,0,0,0.7979022585359045
LTP342,scalp,ltpFR2,0,0,0,0.7381502322756162
LTP342,scalp,ltpFR2,1,0,0,0.787387996042284
LTP342,scalp,ltpFR2,2,0,0,0.8054470864092546
LTP342,scalp,ltpFR2,3,0,0,0.7957385040224606
LTP342,scalp,ltpFR2,4,0,0,0.7778855465402178
LTP342,scalp,ltpFR2,5,0,0,0.8064729248055648
LTP342,scalp,ltpFR2,6,0,0,0.7979565372273955
LTP342,scalp,ltpFR2,7,0,0,0.8234264371062676
LTP342,scalp,ltpFR2,8,0,0,0.7717348169943882
LTP342,scalp,ltpFR2,9,0,0,0.8549302897294454
LTP342,scalp,ltpFR2,10,0,0,0.8387910290971493
LTP342,scalp,ltpFR2,11,0,0,0.7940726477330768
LTP342,scalp,ltpFR2,12,0,0,0.8367823922025494
LTP342,scalp,ltpFR2,13,0,0,0.8129671608222483
LTP342,scalp,ltpFR2,14,0,0,0.8140423085799223
LTP342,scalp,ltpFR2,15,0,0,0.8894168875428567
LTP342,scalp,ltpFR2,16,0,0,0.8178931057670461
LTP342,scalp,ltpFR2,17,0,0,0.7486027982270863
LTP342,scalp,ltpFR2,18,0,0,0.7530950871050711
LTP342,scalp,ltpFR2,19,0,0,0.778761911593448
LTP342,scalp,ltpFR2,20,0,0,0.8396625195038253
LTP342,scalp,ltpFR2,21,0,0,0.8101809446305926
LTP342,scalp,ltpFR2,22,0,0,0.7090860017412566
LTP343,scalp,ltpFR2,0,0,0,0.7336411875958894
LTP343,scalp,ltpFR2,1,0,0,0.6941454827322321
LTP343,scalp,ltpFR2,2,0,0,0.6883802467933863
LTP343,scalp,ltpFR2,3,0,0,0.686055976843612
LTP343,scalp,ltpFR2,4,0,0,0.6795652183256431
LTP343,scalp,ltpFR2,5,0,0,0.7015414692793102
LTP343,scalp,ltpFR2,6,0,0,0.6953948446967816
LTP343,scalp,ltpFR2,7,0,0,0.7680961672515855
LTP343,scalp,ltpFR2,8,0,0,0.7267287701178202
LTP343,scalp,ltpFR2,9,0,0,0.7351191295844912
LTP343,scalp,ltpFR2,10,0,0,0.7555716781766963
LTP343,scalp,ltpFR2,11,0,0,0.7241065895473918
LTP343,scalp,ltpFR2,12,0,0,0.7847437918646175
LTP343,scalp,ltpFR2,13,0,0,0.7803150189236968
LTP343,scalp,ltpFR2,14,0,0,0.7492352267158308
LTP343,scalp,ltpFR2,15,0,0,0.770967240493455
LTP343,scalp,ltpFR2,16,0,0,0.7517189048983614
LTP343,scalp,ltpFR2,17,0,0,0.7033434983911049
LTP343,scalp,ltpFR2,18,0,0,0.7572499767709813
LTP343,scalp,ltpFR2,19,0,0,0.7208712169287428
LTP343,scalp,ltpFR2,20,0,0,0.756483181761975
LTP343,scalp,ltpFR2,21,0,0,0.7482582111870107
LTP343,scalp,ltpFR2,22,0,0,0.7444501150303711
LTP344,scalp,ltpFR2,0,0,0,0.5986017003016089
LTP344,scalp,ltpFR2,1,0,0,0.6399305242788323
LTP344,scalp,ltpFR2,2,0,0,0.6006553811773293
LTP344,scalp,ltpFR2,3,0,0,0.6449156664261299
LTP344,scalp,ltpFR2,4,0,0,0.6820112184807665
LTP344,scalp,ltpFR2,5,0,0,0.7393818367432562
LTP344,scalp,ltpFR2,6,0,0,0.7578403814093527
LTP344,scalp,ltpFR2,7,0,0,0.751754514649924
LTP344,scalp,ltpFR2,8,0,0,0.7626630458532954
LTP344,scalp,ltpFR2,9,0,0,0.8014917844789262
LTP344,scalp,ltpFR2,10,0,0,0.7684918752005739
LTP344,scalp,ltpFR2,11,0,0,0.7226242687007188
LTP344,scalp,ltpFR2,12,0,0,0.7317445928232361
LTP344,scalp,ltpFR2,13,0,0,0.7734040336656887
LTP344,scalp,ltpFR2,14,0,0,0.7483772873705435
LTP344,scalp,ltpFR2,15,0,0,0.7914591981332634
LTP344,scalp,ltpFR2,16,0,0,0.7505056229391404
LTP344,scalp,ltpFR2,17,0,0,0.8393814627691509
LTP344,scalp,ltpFR2,18,0,0,0.7600352192940786
LTP344,scalp,ltpFR2,19,0,0,0.8037223168430888
LTP344,scalp,ltpFR2,20,0,0,0.7485285390077451
LTP344,scalp,ltpFR2,21,0,0,0.7673872977269249
LTP344,scalp,ltpFR2,22,0,0,0.7947595379720173
LTP346,scalp,ltpFR2,0,0,0,0.6288672227267501
LTP346,scalp,ltpFR2,1,0,0,0.6347539662949683
LTP346,scalp,ltpFR2,2,0,0,0.622678704896128
LTP346,scalp,ltpFR2,3,0,0,0.6977959699482796
LTP346,scalp,ltpFR2,4,0,0,0.6821020300870607
LTP346,scalp,ltpFR2,5,0,0,0.71812834539061
LTP346,scalp,ltpFR2,6,0,0,0.7776927283284693
LTP346,scalp,ltpFR2,7,0,0,0.7905209356434862
LTP346,scalp,ltpFR2,8,0,0,0.7843345739234313
LTP346,scalp,ltpFR2,9,0,0,0.8171856731485044
LTP346,scalp,ltpFR2,10,0,0,0.8195504145200959
LTP346,scalp,ltpFR2,11,0,0,0.8440580715427592
LTP346,scalp,ltpFR2,13,0,0,0.8226611606370833
LTP346,scalp,ltpFR2,14,0,0,0.8194101171850873
LTP346,scalp,ltpFR2,15,0,0,0.7902215073824292
LTP346,scalp,ltpFR2,16,0,0,0.8262056379175381
LTP346,scalp,ltpFR2,17,0,0,0.8301404106810404
LTP346,scalp,ltpFR2,18,0,0,0.8056468976932728
LTP346,scalp,ltpFR2,19,0,0,0.841595054279055
LTP346,scalp,ltpFR2,20,0,0,0.8359659023282733
LTP346,scalp,ltpFR2,21,0,0,0.8379302940363756
LTP346,scalp,ltpFR2,22,0,0,0.850244538496047
LTP347,scalp,ltpFR2,0,0,0,0.8260945713595765
LTP347,scalp,ltpFR2,1,0,0,0.8037410803492787
LTP347,scalp,ltpFR2,2,0,0,0.8002906116185132
LTP347,scalp,ltpFR2,3,0,0,0.7896285634283556
LTP347,scalp,ltpFR2,4,0,0,0.8117247800946207
LTP347,scalp,ltpFR2,5,0,0,0.8499829541303819
LTP347,scalp,ltpFR2,6,0,0,0.8707758237093413
LTP347,scalp,ltpFR2,7,0,0,0.8452805749010451
LTP347,scalp,ltpFR2,8,0,0,0.8995758878429497
LTP347,scalp,ltpFR2,9,0,0,0.7861714741380168
LTP347,scalp,ltpFR2,10,0,0,0.8735537871741021
LTP347,scalp,ltpFR2,11,0,0,0.8734535972495436
LTP347,scalp,ltpFR2,12,0,0,0.8532679040619365
LTP347,scalp,ltpFR2,13,0,0,0.8943350564296577
LTP347,scalp,ltpFR2,14,0,0,0.8709662583281084
LTP347,scalp,ltpFR2,15,0,0,0.8896583101061855
LTP347,scalp,ltpFR2,16,0,0,0.8365897675236372
LTP347,scalp,ltpFR2,17,0,0,0.8690519146947168
LTP347,scalp,ltpFR2,18,0,0,0.7050398618641194
LTP347,scalp,ltpFR2,19,0,0,0.7371358138421208
LTP347,scalp,ltpFR2,20,0,0,0.8315317597153647
LTP347,scalp,ltpFR2,21,0,0,0.867252246682592
LTP347,scalp,ltpFR2,22,0,0,0.9064001905200321
LTP348,scalp,ltpFR2,0,0,0,0.5731645960913494
LTP348,scalp,ltpFR2,1,0,0,0.5743769574910957
LTP348,scalp,ltpFR2,2,0,0,0.6131911670504316
LTP348,scalp,ltpFR2,3,0,0,0.5640562441287312
LTP348,scalp,ltpFR2,4,0,0,0.5098521670850298
LTP348,scalp,ltpFR2,5,0,0,0.5055548796078789
LTP348,scalp,ltpFR2,6,0,0,0.4869824222561803
LTP348,scalp,ltpFR2,7,0,0,0.6140899856117007
LTP348,scalp,ltpFR2,8,0,0,0.46114552186317076
LTP348,scalp,ltpFR2,9,0,0,0.5441934975388132
LTP348,scalp,ltpFR2,10,0,0,0.5614200266639153
LTP348,scalp,ltpFR2,11,0,0,0.5486333740201291
LTP348,scalp,ltpFR2,12,0,0,0.5168678993726677
LTP348,scalp,ltpFR2,13,0,0,0.5964050650809909
LTP348,scalp,ltpFR2,14,0,0,0.512429920113041
LTP348,scalp,ltpFR2,15,0,0,0.5474840334497922
LTP348,scalp,ltpFR2,16,0,0,0.47761235870610874
LTP348,scalp,ltpFR2,17,0,0,0.5073187362800096
LTP348,scalp,ltpFR2,18,0,0,0.4775614095790763
LTP348,scalp,ltpFR2,19,0,0,0.45137997217155673
LTP348,scalp,ltpFR2,20,0,0,0.535512303500151
LTP348,scalp,ltpFR2,21,0,0,0.4801215146247344
LTP348,scalp,ltpFR2,22,0,0,0.5043078182894636
LTP349,scalp,ltpFR2,0,0,0,0.6804931146731171
LTP349,scalp,ltpFR2,1,0,0,0.6329078664584786
LTP349,scalp,ltpFR2,2,0,0,0.6768353640744529
LTP349,scalp,ltpFR2,3,0,0,0.7054198289325159
LTP349,scalp,ltpFR2,4,0,0,0.7160460421027846
LTP349,scalp,ltpFR2,5,0,0,0.647019156480989
LTP349,scalp,ltpFR2,6,0,0,0.6828820260384214
LTP349,scalp,ltpFR2,7,0,0,0.7211274322515472
LTP349,scalp,ltpFR2,8,0,0,0.716027653811136
LTP349,scalp,ltpFR2,9,0,0,0.7302948620043078
LTP349,scalp,ltpFR2,10,0,0,0.7715398428119841
LTP349,scalp,ltpFR2,11,0,0,0.6739675411122982
LTP349,scalp,ltpFR2,12,0,0,0.7159099412771919
LTP349,scalp,ltpFR2,13,0,0,0.7124745670984225
LTP349,scalp,ltpFR2,14,0,0,0.7048308306930783
LTP349,scalp,ltpFR2,15,0,0,0.7278500554203443
LTP349,scalp,ltpFR2,16,0,0,0.7903018774904556
LTP349,scalp,ltpFR2,17,0,0,0.7264918360231918
LTP349,scalp,ltpFR2,18,0,0,0.7663698979542626
LTP349,scalp,ltpFR2,19,0,0,0.7209950060255417
LTP349,scalp,ltpFR2,20,0,0,0.7480902790103635
LTP349,scalp,ltpFR2,21,0,0,0.7923268315525736
LTP349,scalp,ltpFR2,22,0,0,0.6787086979850502
LTP352,scalp,ltpFR2,0,0,0,0.6028965706307392
LTP353,scalp,ltpFR2,0,0,0,0.6891115514645592
LTP353,scalp,ltpFR2,1,0,0,0.6190281746237798
LTP354,scalp,ltpFR2,0,0,0,0.5739726582172451
LTP354,scalp,ltpFR2,1,0,0,0.6313457006601854
LTP354,scalp,ltpFR2,2,0,0,0.5700440016449623
LTP354,scalp,ltpFR2,3,0,0,0.5477195974244654
LTP354,scalp,ltpFR2,4,0,0,0.6068608826071397
LTP354,scalp,ltpFR2,5,0,0,0.5954845934104042
LTP354,scalp,ltpFR2,6,0,0,0.6252854504522939
LTP354,scalp,ltpFR2,7,0,0,0.5144896859512834
LTP354,scalp,ltpFR2,8,0,0,0.5727566342544407
LTP354,scalp,ltpFR2,9,0,0,0.601131153758182
LTP354,scalp,ltpFR2,10,0,0,0.592020683153233
LTP354,scalp,ltpFR2,11,0,0,0.7030016059375069
LTP354,scalp,ltpFR2,12,0,0,0.5905709601325384
LTP354,scalp,ltpFR2,13,0,0,0.626220664933117
LTP354,scalp,ltpFR2,14,0,0,0.6198309793697548
LTP354,scalp,ltpFR2,15,0,0,0.6200017229827134
LTP354,scalp,ltpFR2,16,0,0,0.6341332809243301
LTP354,scalp,ltpFR2,17,0,0,0.668919992367175
LTP354,scalp,ltpFR2,18,0,0,0.6431565902565909
LTP354,scalp,ltpFR2,19,0,0,0.6534237123400747
LTP354,scalp,ltpFR2,20,0,0,0.652943372837244
LTP354,scalp,ltpFR2,21,0,0,0.681863291962635
LTP354,scalp,ltpFR2,22,0,0,0.6884593036322183
LTP355,scalp,ltpFR2,0,0,0,0.6778970811787571
LTP355,scalp,ltpFR2,1,0,0,0.6491857757816254
LTP355,scalp,ltpFR2,2,0,0,0.6978521812028274
LTP355,scalp,ltpFR2,3,0,0,0.7396557444658458
LTP355,scalp,ltpFR2,4,0,0,0.7109611108336494
LTP355,scalp,ltpFR2,5,0,0,0.6624611334872461
LTP355,scalp,ltpFR2,6,0,0,0.7661357337939169
LTP355,scalp,ltpFR2,7,0,0,0.6912182373988239
